StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q298_1,Q336_1,Q334_1,Q208_1,Q208_5,Q208_6,Q208_7,Q208_8,Q208_9,Q208_10,Q216_1,Q337_1,Q339_1,Q195_1,Q195_5,Q195_6,Q195_7,Q195_8,Q195_9,Q195_10,Q305_1,Q338_1,Q340_1,Q304_1,Q304_5,Q304_6,Q304_7,Q304_8,Q304_9,Q304_10,Q4_1,Q323_1,Q324_1,Q9_1,Q9_2,Q9_3,Q12_1,Q13_1,Q326_1,Q448_1,Q449_1,Q450_1,Q453_1,Q453_2,Q453_3,Q455_1,Q456_1,Q457_1,Q412_1,Q413_1,Q413_5,Q413_6,Q413_7,Q413_8,Q413_9,Q413_10,Q414_1,Q415_1,Q415_5,Q415_6,Q415_7,Q415_8,Q415_9,Q415_10,Q418_1,Q419_1,Q419_5,Q419_6,Q419_7,Q419_8,Q419_9,Q419_10,Like_Free_R,Hard_Free_R,Pol_High_1,Age_High,Gender_High,Race_High,School_High,Debrief,id
2024-10-07 13:01:12,2024-10-07 13:25:21,IP Address,161.130.189.200,100,1448,True,2024-10-07 13:25:21,R_1l9sF7IE2B9y0tH,,,,,38.9361,-92.3056,anonymous,EN,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree or Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Neither Agree or Disagree,Agree,Strongly Agree,Agree,33,-32,45,43,-2,-27,13,9,-39,-32,-2,31,11,-49,-38,33,-1,15,46,42,-50,50,-19,-45,-2,-46,-33,30,-43,-47,19,-15,-50,Surprised,Slightly Surprised,Very Surprised,-23,-28,-50,,,,,,,,,,18,41,-2,-40,-19,-2,-34,-48,-34,11,-2,-28,-41,-34,-43,-50,-50,-50,-2,-2,-2,50,-50,-50,the different situations,the repetition,5,18,Female,African-American/Black,Freshman,,91757
2024-09-30 13:19:46,2024-09-30 13:28:32,IP Address,161.130.190.29,1,525,False,2024-10-07 13:28:32,R_3mOJUyddhjgRFhn,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92297
2024-09-30 13:29:14,2024-09-30 13:29:24,IP Address,161.130.189.243,1,9,False,2024-10-07 13:29:29,R_6iBU0w5CnOhHnc2,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91882
2024-09-30 13:25:46,2024-09-30 13:45:36,IP Address,161.130.189.225,1,1189,False,2024-10-07 13:45:38,R_6SeNOU1Xx408s7O,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92391
2024-10-07 15:12:38,2024-10-07 15:24:42,IP Address,161.130.190.24,100,724,True,2024-10-07 15:24:43,R_5HYr9nZBpGm1Jii,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,10,-22,31,1,-12,12,-33,-31,-33,-32,-50,38,10,50,-50,50,13,15,20,15,19,27,25,33,-29,32,-30,-24,-21,-19,,,,,,,,,,-34,10,12,Surprised,Not Surprised,Surprised,41,-43,50,10,1,-15,17,-26,-30,-28,-28,-50,38,-50,50,21,22,23,25,49,37,-42,37,-15,-20,-21,-15,Learning more about public opinions on issues in 2018.,I did not have any challenges.,7,19,Male,Caucasian/White,Freshman,,91872
2024-10-07 16:16:11,2024-10-07 16:24:29,IP Address,161.130.190.24,100,497,True,2024-10-07 16:24:29,R_3zbBcq0DdtWLjZI,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Agree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,Disagree,Disagree,-28,14,-2,22,-21,14,14,-26,1,-1,-50,50,-45,42,-50,50,50,50,50,50,-32,40,15,12,-45,23,11,6,13,13,15,17,14,Slightly Surprised,Surprised,Surprised,22,30,33,,,,,,,,,,-48,7,-14,9,13,17,12,8,-50,29,-35,48,36,45,37,42,-10,10,-8,17,15,4,8,10,Easy to answer questions,Too much repetition,9,20,Female,Caucasian/White,Sophmore,,91809
2024-10-07 16:08:59,2024-10-07 16:29:03,IP Address,161.130.190.22,100,1204,True,2024-10-07 16:29:04,R_5K0iWsDmHCSqgw1,,,,,38.9361,-92.3056,anonymous,EN,Disagree,Disagree,Agree,Neither Agree or Disagree,Agree,Strongly Agree,Strongly Disagree,Disagree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,30,-40,40,34,-30,15,20,0,20,29,10,20,-10,11,-10,15,10,0,30,20,-30,15,32,11,0,11,-10,-30,30,25,,,,,,,,,,40,30,10,Slightly Surprised,Surprised,Surprised,35,20,40,30,30,-26,0,25,9,19,0,25,15,-15,-5,0,0,30,5,10,5,0,5,10,5,8,5,I liked how every issue that was brought up I had heard about it whether I knew much about it or not.,Some challenges were just thinking where I should place the marker on how I feel because I didn't have that intensive background knowledge on the topics.,8,19,Female,Caucasian/White,Freshman,,91662
2024-10-07 16:15:23,2024-10-07 16:36:13,IP Address,47.233.19.32,100,1250,True,2024-10-07 16:36:14,R_5g75ZFllZx9rPme,,,,,38.9933,-92.3078,anonymous,EN,Neither Agree or Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree,Disagree,Neither Agree or Disagree,Agree,Disagree,Agree,-9,-20,31,11,-15,21,-42,-21,-3,-22,-37,-7,41,-11,29,29,31,33,35,38,32,30,31,28,-15,5,-14,-14,5,1,,,,,,,,,,-11,12,-13,Not Surprised,Surprised,Somewhat Surprised,-20,22,8,-21,9,-7,6,-22,-17,-12,-12,19,20,-35,25,9,29,32,29,18,12,16,14,-23,-15,-4,8,Makes you think about important topics that can determine the future.,I had to about moral issues I do not think about much.,10,20,Male,Caucasian/White,Sophmore,,91879
2024-10-07 16:43:16,2024-10-07 16:50:18,IP Address,47.233.19.32,100,422,True,2024-10-07 16:50:19,R_3JgFCO0OrsDRFu1,,,,,38.9933,-92.3078,anonymous,EN,Neither Agree or Disagree,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Strongly Agree,Strongly Agree,13,-17,19,-15,-14,14,-14,-19,-16,-16,13,16,29,22,-50,38,24,28,29,28,30,27,24,17,14,13,-29,-35,-24,-11,-17,31,14,Not Surprised,Surprised,Somewhat Surprised,-24,28,6,,,,,,,,,,6,1,8,-21,-25,-12,-34,-23,15,25,32,26,19,12,33,28,22,19,14,22,-21,-13,-12,-4,Important US topics,They were topics im not use to speaking on so I had a hard time expressing how I felt about them.,10,20,Male,Caucasian/White,Sophmore,,91879
2024-10-07 17:03:31,2024-10-07 17:10:27,IP Address,47.233.19.32,100,416,True,2024-10-07 17:10:28,R_72PsZPQYK06TQEN,,,,,38.9933,-92.3078,anonymous,EN,Neither Agree or Disagree,Agree,Agree,Disagree,Disagree,Neither Agree or Disagree,Agree,Agree,Neither Agree or Disagree,Disagree,Agree,Strongly Agree,16,11,15,14,-13,-6,-10,8,14,23,15,39,40,23,25,25,23,24,25,26,25,38,22,7,-4,-14,-28,-31,-30,-31,15,8,30,Surprised,Somewhat Surprised,Somewhat Surprised,21,27,-25,,,,,,,,,,19,-20,-27,-22,-40,-15,-14,-6,25,20,22,21,21,20,21,41,24,20,23,15,8,23,13,42,Important topics in the US.,Topics I do not think about much.,10,20,Male,Caucasian/White,Sophmore,REFUSE,91879
2024-10-07 17:11:23,2024-10-07 17:14:36,IP Address,47.233.19.32,100,192,True,2024-10-07 17:14:37,R_5BkT7V4w4znS01O,,,,,38.9933,-92.3078,anonymous,EN,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Disagree,Disagree,Neither Agree or Disagree,Agree,Agree,2,14,-16,6,-47,-18,14,11,11,-17,-16,-32,-11,-17,-13,-21,-41,14,28,30,-17,-9,11,33,28,14,31,14,12,20,,,,,,,,,,-23,-6,1,Surprised,Surprised,Slightly Surprised,10,35,36,-13,-24,-24,-47,17,16,20,-21,13,-18,-9,-26,17,0,-34,14,-22,-15,17,-47,15,21,23,39,Important US topics,Hard topics to think on,10,20,Male,Caucasian/White,Sophmore,REFUSE,91879
2024-10-07 17:49:08,2024-10-07 18:05:40,IP Address,161.130.190.19,100,991,True,2024-10-07 18:05:40,R_7PvlejzmEH6q9pj,,,,,38.9361,-92.3056,anonymous,EN,Neither Agree or Disagree,Agree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Neither Agree or Disagree,Strongly Agree,Agree,Neither Agree or Disagree,Agree,Neither Agree or Disagree,0,-10,-20,10,0,-10,1,1,1,1,20,30,0,30,-10,30,1,20,20,0,20,30,1,20,-10,1,1,1,1,1,1,20,10,Very Surprised,Not Surprised,Somewhat Surprised,40,10,30,,,,,,,,,,-10,1,-10,20,1,1,1,1,30,30,-30,30,30,30,30,20,20,10,-10,20,1,1,1,1,"The directions were simple and clear to follow. ","None. ",11,18,Female,"Caucasian/White,Hispanic/Latino(a)",Freshman,,91991
2024-10-07 20:44:16,2024-10-07 21:02:12,IP Address,161.130.189.203,100,1076,True,2024-10-07 21:02:13,R_7Yz7OfnQSA6UysX,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,50,39,30,20,0,30,36,10,30,30,-47,35,-46,3,-4,9,38,38,39,39,-45,19,-40,-19,25,-28,-30,11,-45,-44,,,,,,,,,,50,-50,-30,Somewhat Surprised,Surprised,Slightly Surprised,35,28,35,50,38,-25,29,32,38,37,34,-50,15,-25,15,15,33,34,35,-30,-19,15,-21,-41,-42,-40,-38,"I liked being able to use the sliders to help you get an estimation on what my opinion is like, rather than being forced to choose between extreme multiple choice options.","Some of the instructions I didn't understand, but that might be because I have ADHD. Either way, some of the questions asked sounded a bit vague (e.g., the questions asking whether or not I thought an issue was an ethical one, or something along those lines).",5,18,Gender Variant/Non-conforming,Asian/Pacific Islander,Freshman,,91398
2024-10-07 22:34:36,2024-10-07 22:45:43,IP Address,161.130.189.199,100,666,True,2024-10-07 22:45:43,R_5svkXBB3SxunGr2,,,,,38.9361,-92.3056,anonymous,EN,Neither Agree or Disagree,Agree,Agree,Neither Agree or Disagree,Agree,Agree,Disagree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,21,14,16,32,-16,0,0,0,0,0,-20,20,-10,34,-19,0,10,11,12,12,16,31,-30,0,0,-8,-8,-18,-11,-15,31,-10,12,Not Surprised,Surprised,Slightly Surprised,40,20,26,,,,,,,,,,22,22,-17,-11,9,8,16,11,-20,30,-25,40,18,16,17,21,28,19,12,-17,-24,-28,-19,-21,I like that it gave me stats on other Americans so I could consider where their thoughts and feelings might be coming from,"I did not have any challenges, because I know what I believe",8,18,Female,"Caucasian/White,Hispanic/Latino(a)",Freshman,,92138
2024-10-08 09:22:25,2024-10-08 09:32:09,IP Address,161.130.189.246,100,583,True,2024-10-08 09:32:09,R_1ClYa0DZofWC9JG,,,,,38.9361,-92.3056,anonymous,EN,Neither Agree or Disagree,Agree,Agree,Disagree,Neither Agree or Disagree,Agree,Disagree,Disagree,Strongly Disagree,Disagree,Neither Agree or Disagree,Agree,32,-11,11,20,19,1,30,30,31,29,-46,34,-34,25,-39,27,42,46,43,44,-50,50,-31,11,-21,11,29,29,31,30,,,,,,,,,,33,-41,14,Not Surprised,Surprised,Slightly Surprised,33,-35,-13,32,15,-42,17,18,17,21,22,-34,-28,-29,8,34,32,29,28,-29,15,-25,2,25,30,30,31,How much variation you can put on how much you agree and disagree with something,None,6,18,Female,"Caucasian/White,Asian/Pacific Islander",Freshman,,91915
2024-10-08 10:09:14,2024-10-08 10:28:34,IP Address,161.130.189.233,100,1160,True,2024-10-08 10:28:35,R_12tl5wCbleiuslP,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Agree,Neither Agree or Disagree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Agree,-10,10,1,10,-10,0,5,5,1,1,-30,20,-10,30,-50,30,30,30,30,30,5,20,15,10,-10,11,0,0,1,1,15,-10,-10,Not Surprised,Slightly Surprised,Not Surprised,20,-20,21,,,,,,,,,,-32,-20,10,1,12,12,9,7,-31,-30,-29,20,23,20,22,22,11,0,12,-13,-15,-14,-13,-13,I liked the comparisons between different years.,Figuring out if the topic was morally right or wrong.,11,18,Male,Caucasian/White,Freshman,,91231
2024-10-01 10:47:35,2024-10-01 10:48:49,IP Address,161.130.189.233,4,73,False,2024-10-08 10:48:54,R_7PhnyQynCYWCipe,,,,,,,anonymous,EN,Agree,Agree,Strongly Agree,Neither Agree or Disagree,Agree,Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91745
2024-10-08 11:17:41,2024-10-08 11:32:23,IP Address,128.206.216.82,100,881,True,2024-10-08 11:32:23,R_5HBVCrOh128zQI5,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Agree,Neither Agree or Disagree,Agree,Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Agree,Neither Agree or Disagree,25,10,35,30,-25,30,15,15,15,15,40,20,40,40,-40,10,24,24,24,24,30,-35,37,24,-17,17,-16,-17,-15,-13,,,,,,,,,,22,37,33,Not Surprised,Not Surprised,Somewhat Surprised,39,15,28,32,32,-25,19,11,10,-13,-11,39,32,-35,33,28,27,32,31,19,15,-17,11,-9,-8,-12,-14,Seeing the results across the entire country and being able to compare them to my own thoughts on the matters.,Deciding my own answers for difficult situations in our country.,11,19,Male,Caucasian/White,Freshman,,91351
2024-10-08 11:36:05,2024-10-08 11:53:59,IP Address,161.130.189.243,100,1074,True,2024-10-08 11:54:02,R_75iQ5qnjd5tt8qt,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Agree,Neither Agree or Disagree,Agree,Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Neither Agree or Disagree,30,20,15,35,-20,20,25,15,25,30,-20,10,15,-20,-30,10,25,15,20,20,5,0,20,-15,5,5,0,10,-5,-5,,,,,,,,,,15,10,-10,Somewhat Surprised,Somewhat Surprised,Surprised,35,10,10,35,30,-25,10,25,20,25,25,-20,20,-15,15,15,20,20,25,10,10,-5,5,10,5,0,0,Clarity of questions,"Moral vs Ethical ",5,18,Female,Caucasian/White,Freshman,,91745
2024-10-01 13:01:04,2024-10-01 13:01:11,IP Address,161.130.189.243,1,6,False,2024-10-08 13:01:20,R_1oi571gcXaxDuBr,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92300
2024-10-01 13:24:44,2024-10-01 13:24:51,IP Address,161.130.189.199,1,7,False,2024-10-08 13:24:57,R_52DBIgCQJLTYzhl,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92194
2024-10-08 00:30:19,2024-10-08 14:07:43,IP Address,161.130.189.198,100,49044,True,2024-10-08 14:07:44,R_5DwjnJ4T4WZADW7,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Strongly Agree,Neither Agree or Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,22,14,33,36,-28,15,12,1,3,3,-20,31,28,20,-43,31,31,35,30,34,-33,42,-26,21,-29,14,18,14,10,5,32,38,23,Not Surprised,Not Surprised,Surprised,46,40,15,,,,,,,,,,36,34,-36,30,25,22,23,21,29,40,-39,36,23,37,28,28,16,15,-23,-6,12,-6,15,15,"I like that I had a range from 1-100 to give me space to put my answer on a broader catagory because some questions are more intense and have different responses than just 1-10. ","The questions were repetitive in some ways and made me question if I was putting the right answer. ",6,18,Female,Caucasian/White,Freshman,,92531
2024-10-08 13:59:19,2024-10-08 14:13:50,IP Address,161.130.189.224,100,871,True,2024-10-08 14:13:51,R_1rMqO5nSF8BPuOr,,,,,38.9361,-92.3056,anonymous,EN,Disagree,Disagree,Agree,Neither Agree or Disagree,Agree,Strongly Agree,Neither Agree or Disagree,Agree,Neither Agree or Disagree,Agree,Agree,Agree,2,-21,33,22,24,31,-32,-31,-30,4,50,50,-50,24,34,34,41,50,50,50,-47,50,27,50,-12,50,-50,23,-50,-50,,,,,,,,,,31,31,-18,Somewhat Surprised,Slightly Surprised,Surprised,50,-24,50,-9,14,-26,50,-50,-50,-50,-50,33,36,-36,40,37,42,39,33,-50,17,-22,31,-33,-26,28,-19,"That it gave real and current statistics. ","It was repetitive. ",10,18,Female,"Caucasian/White,African-American/Black",Freshman,,91866
2024-10-08 14:03:06,2024-10-08 14:17:50,IP Address,104.143.164.97,100,883,True,2024-10-08 14:17:51,R_7aGpLt85qtqrhK1,,,,,38.9361,-92.3056,anonymous,EN,Neither Agree or Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Neither Agree or Disagree,26,30,-25,36,-50,-10,20,0,0,6,-50,41,-45,50,50,20,50,35,29,27,20,30,-10,21,0,-20,-40,-24,-50,-50,20,-30,-30,Slightly Surprised,Very Surprised,Somewhat Surprised,40,-20,-20,,,,,,,,,,42,25,-21,14,18,13,29,12,-50,26,-30,41,24,38,27,27,12,-30,0,-4,-29,-15,0,0,I feel neutral about the exercise about it,The scroll bars were annoying,5,20,Female,Caucasian/White,Junior,,92445
2024-10-08 14:12:31,2024-10-08 14:25:49,IP Address,161.130.190.27,100,797,True,2024-10-08 14:25:49,R_7IP9yAb61qzCAoN,,,,,38.9361,-92.3056,anonymous,EN,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,10,-25,5,34,-21,10,10,14,0,15,-50,50,-50,50,-50,50,50,50,50,50,-40,50,-40,38,-31,29,18,25,28,22,25,30,-20,Not Surprised,Not Surprised,Surprised,41,39,34,,,,,,,,,,20,20,-20,21,20,20,20,20,-50,50,-50,50,50,50,50,50,-20,22,-23,10,29,33,9,16,I liked how I was shown the percentages of people who believed in certain things.,Knowing where to put myself on the -50 to 50 scale,11,19,Male,Caucasian/White,Freshman,,91260
2024-10-08 14:12:44,2024-10-08 14:40:33,IP Address,161.130.189.250,100,1668,True,2024-10-08 14:40:33,R_3Qby6q2PowHczxT,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Strongly Agree,Agree,Neither Agree or Disagree,Agree,Disagree,Disagree,Disagree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,34,17,22,20,-15,-13,14,18,24,23,42,33,-35,22,-11,16,38,45,40,38,-50,39,-50,42,-50,45,39,50,44,50,,,,,,,,,,36,50,-50,Slightly Surprised,Not Surprised,Slightly Surprised,33,23,-37,31,28,-15,29,27,29,24,28,50,30,-29,33,50,50,50,50,-50,33,-45,50,50,50,50,50,I liked to see how my views related to the stats from others.,Some of the moral questions got a bit repetitive and a little confusing.,8,18,Female,Caucasian/White,Freshman,,91669
2024-10-08 14:54:30,2024-10-08 15:08:01,IP Address,161.130.189.205,100,811,True,2024-10-08 15:08:02,R_374iKHgYxQkzKKJ,,,,,38.9361,-92.3056,anonymous,EN,Neither Agree or Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Neither Agree or Disagree,Agree,Agree,Agree,31,13,15,37,-18,23,24,-17,22,21,-35,30,-25,39,-43,35,38,16,34,33,-11,37,17,30,-29,32,19,21,32,35,30,-25,32,Not Surprised,Surprised,Surprised,39,15,39,,,,,,,,,,30,33,-30,28,27,13,22,24,-39,39,-40,22,30,22,25,27,-27,29,-29,38,31,32,24,30,I liked that I got to use an entire range and it asked me questions that I have pretty strong opinions about.,Some of them I had no clue how I felt about the question because I had never considered it in that view.,4,18,Female,Caucasian/White,Freshman,,91885
2024-10-08 15:03:44,2024-10-08 15:11:12,IP Address,161.130.189.233,100,447,True,2024-10-08 15:11:12,R_5KuYVLUHRP2eLXt,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Agree,Disagree,Strongly Agree,Neither Agree or Disagree,Disagree,Disagree,Disagree,Disagree,Neither Agree or Disagree,Agree,35,-20,30,41,-37,19,-18,24,24,18,-30,41,17,19,-44,38,31,31,32,32,34,50,18,44,-34,15,-16,20,-15,-15,,,,,,,,,,32,-20,18,Not Surprised,Surprised,Slightly Surprised,50,-15,20,50,50,-36,34,34,34,35,35,-36,-27,-15,33,33,35,35,36,35,29,-31,-38,25,14,-28,-29,"I liked the variation between questions, some being sliders and some being clicking. It helped keep my focus. I also liked the essays. ",It felt sort of repetitive. I felt like I was answering the same questions over and over.,11,18,Female,Caucasian/White,Freshman,,91451
2024-10-08 16:49:57,2024-10-08 17:07:03,IP Address,208.47.112.10,100,1025,True,2024-10-08 17:07:04,R_12VWLnGXxs7Z1rX,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Agree,Disagree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Agree,20,20,16,20,-9,11,7,7,9,12,-20,13,-10,22,-32,31,16,17,31,28,-15,18,17,34,-23,8,9,10,13,12,,,,,,,,,,24,12,-25,Slightly Surprised,Somewhat Surprised,Surprised,32,22,42,21,18,-12,12,13,13,10,14,15,28,-23,27,24,25,25,25,23,25,-17,20,20,22,27,26,It opened my eyes to knew perspectives on the topics.,I only knew the basics on the topics talked about.,7,19,Female,Caucasian/White,Sophmore,,91971
2024-10-08 20:08:42,2024-10-08 20:16:11,IP Address,161.130.186.245,100,448,True,2024-10-08 20:16:12,R_5AcRUyxhqGg7H5D,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Disagree,Neither Agree or Disagree,Strongly Agree,Agree,50,-38,23,50,-50,22,22,0,0,3,31,-35,15,35,-38,32,5,5,4,6,-29,48,35,34,-18,9,0,-22,-9,4,50,30,-43,Not Surprised,Not Surprised,Somewhat Surprised,50,39,-24,,,,,,,,,,50,50,-50,17,16,25,24,29,50,31,-50,21,0,-8,-8,-1,-23,24,-37,20,0,12,19,-9,i liked how they brought facts from 2018 and had us try to guess how 2024 would react,"slightly confusing questions ",8,18,Male,Asian/Pacific Islander,Freshman,,91887
2024-10-08 20:16:37,2024-10-08 20:39:43,IP Address,161.130.186.245,100,1385,True,2024-10-08 20:39:43,R_5RRns6VOJ2rxUJg,,,,,38.9361,-92.3056,anonymous,EN,Agree,Disagree,Agree,Disagree,Agree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Disagree,Agree,50,-50,50,18,-14,30,1,1,1,1,50,45,-48,38,18,16,10,11,11,-12,24,-22,33,41,21,20,16,-15,1,1,49,48,36,Not Surprised,Not Surprised,Slightly Surprised,48,50,-31,,,,,,,,,,41,32,25,15,12,9,1,-9,30,19,23,15,-40,-20,-1,1,50,-11,43,0,24,11,12,-18,i liked how they showed data from 2018 and had us compare to 2024,hard questions,8,18,Male,Asian/Pacific Islander,Freshman,,91887
2024-10-08 21:12:14,2024-10-08 21:27:47,IP Address,161.130.190.24,100,933,True,2024-10-08 21:27:49,R_3ONC09g8PFg9M03,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Agree,Neither Agree or Disagree,Agree,Agree,Disagree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,20,1,20,37,1,13,-5,-9,5,5,-21,20,-8,-1,11,15,1,1,1,1,-23,28,-5,6,8,3,1,-1,1,1,,,,,,,,,,14,-29,-18,Not Surprised,Surprised,Surprised,43,-14,7,35,23,-13,-6,-4,15,1,1,-31,-7,-31,28,15,17,5,7,-20,-16,20,-18,-9,-8,-13,-6,Giving my opinions on thing,Thinking of what the publics opinions on things were,8,18,Female,Caucasian/White,Freshman,,91469
2024-10-08 23:15:42,2024-10-08 23:31:07,IP Address,128.206.138.103,100,924,True,2024-10-08 23:31:07,R_5eeml8H2cZGK73H,,,,,38.9361,-92.3056,anonymous,EN,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Disagree,0,15,0,16,0,0,47,24,25,24,20,34,0,10,0,0,1,10,11,12,-50,27,8,-23,-22,-21,34,34,35,34,,,,,,,,,,0,10,-50,Not Surprised,Somewhat Surprised,Not Surprised,0,10,-50,0,0,0,0,32,33,32,30,11,0,-5,0,35,34,34,34,-45,-42,-22,28,32,35,35,35,"I appreciate that the essays given, even though biased, are not political nor any more than giving one side of an argument.","The sliders are slightly hard to use, as well as the repetitive questions get slightly annoying.",11,18,Female,Caucasian/White,Freshman,,91412
