"","in_uhc_familiar","in_uhc_change","in_cap_familiar","in_cap_change","in_ai_familiar","in_ai_change","Like_Free_R","Hard_Free_R","Pol_High_1","Age_High","Gender_High","Race_High","School_High","id","conv_cond","consen_cond","utilitarian","deontological","time","uhc_support","cap_support","ai_support","uhc_mconv","cap_mconv","ai_mconv"
"216",20,15,10,-30,25,-35,"It made me think about what my position is on various issues and how I would justify my stance.","Justifying my answer and stance, and using a numerical value to explain how I felt.",6,20,"Male","Caucasian/White","Sophmore","91666","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",3.66666666666667,2.83333333333333,"Pre",-10,15,-40,4.28571428571429,42.8571428571429,28.5714285714286
"217",36,-16,-20,11,20,10,"I liked that the exercise asked me my opinion and then offered data and then asked me the same question. it made me look internally and decide if that was something I was firm in my opinion on or if there was a strong outside influence on certain things I didn't know much about. ","I challenged with the questions about things I didn't know much about/have a strong opinion about. ",8,20,"Female","Caucasian/White","Junior","91912","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",3.83333333333333,4,"Pre",30,-50,-18,39.5714285714286,18,24.1428571428571
"218",17,6,-10,17,33,-20,"I liked that I could take my own stance on the questions ","It was challenging sometimes to determine the morality aspect ",8,18,"Female","Caucasian/White","Freshman","91101","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4.16666666666667,4,"Pre",-29,10,-41,2.71428571428571,2.28571428571429,23.8571428571429
"219",25,3,5,-20,2,5,"I liked that it was very easy to understand and answer the questions. I thought the scale was easy to interpret and gave availability to a wide variety of answers.","Some of the ""problems"" touch on, I do not feel morally compelled or repelled from, so it was hard to decide how I feel about them.",4,18,"Female","Caucasian/White,African-American/Black","Freshman","92127","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4.16666666666667,3.33333333333333,"Pre",30,-40,-25,22.7142857142857,18.4285714285714,7.57142857142857
"220",-10,19,25,-36,21,10,"I liked that it asked me to estimate the general population's viewpoints. I also liked that It was pretty straight forward.","Some of the questions were a bit repetitive so I wasn't sure how to respond.",7,18,"Female","Caucasian/White","Freshman","91311","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",3.66666666666667,3.16666666666667,"Pre",11,-41,-34,18.5714285714286,29.5714285714286,23.7142857142857
"221",20,-35,20,21,31,-30,"I enjoyed how you were interested to see if my opinion would change absed on what others thought and after reading the article.","I couldn't really remember what I had said before I heard the opinions of others and read the article, so I felt like what I was thinking was a little compromised. ",4,19,"Female","Asian/Pacific Islander","Freshman","91443","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4.16666666666667,2.83333333333333,"Pre",41,-16,-36,32.4285714285714,24.2857142857143,-6
"222",-32,45,31,11,50,-19,"the different situations","the repetition",3,18,"Female","African-American/Black","Freshman","91757","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.66666666666667,3.33333333333333,"Pre",33,-2,-50,-4.42857142857143,17.7142857142857,-26
"223",-22,31,38,10,27,25,"Learning more about public opinions on issues in 2018.","I did not have any challenges.",5,19,"Male","Caucasian/White","Freshman","91872","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",4,2.33333333333333,"Pre",10,-50,19,-14.8571428571429,30.4285714285714,0
"224",14,-2,50,-45,40,15,"Easy to answer questions","Too much repetition",7,20,"Female","Caucasian/White","Sophmore","91809","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",3.33333333333333,2.33333333333333,"Pre",-28,-50,-32,6.42857142857143,48.8571428571429,17.5714285714286
"225",-40,40,20,-10,15,32,"I liked how every issue that was brought up I had heard about it whether I knew much about it or not.","Some challenges were just thinking where I should place the marker on how I feel because I didn't have that intensive background knowledge on the topics.",6,19,"Female","Caucasian/White","Freshman","91662","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",3.33333333333333,2.33333333333333,"Pre",30,10,-30,21.1428571428571,13.7142857142857,5.28571428571429
"226",-20,31,-7,41,30,31,"Makes you think about important topics that can determine the future.","I had to about moral issues I do not think about much.",8,20,"Male","Caucasian/White","Sophmore","91879","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",3.33333333333333,2.66666666666667,"Pre",-9,-37,32,-5.85714285714286,18,3.71428571428571
"227",-17,19,16,29,27,24,"Important US topics","They were topics im not use to speaking on so I had a hard time expressing how I felt about them.",8,20,"Male","Caucasian/White","Sophmore","91879","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",3.66666666666667,4,"Pre",13,13,30,-7.42857142857143,31.2857142857143,-11.8571428571429
"228",-10,-20,30,0,30,1,"The directions were simple and clear to follow. ","None. ",9,18,"Female","Caucasian/White,Hispanic/Latino(a)","Freshman","91991","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",3.5,3.66666666666667,"Pre",0,20,20,0.571428571428571,15.8571428571429,5
"229",39,30,35,-46,19,-40,"I liked being able to use the sliders to help you get an estimation on what my opinion is like, rather than being forced to choose between extreme multiple choice options.","Some of the instructions I didn't understand, but that might be because I have ADHD. Either way, some of the questions asked sounded a bit vague (e.g., the questions asking whether or not I thought an issue was an ethical one, or something along those lines).",3,18,"Gender Variant/Non-conforming","Asian/Pacific Islander","Freshman","91398","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",4.33333333333333,2.5,"Pre",50,-47,-45,22.2857142857143,24.2857142857143,-25.7142857142857
"230",14,16,20,-10,31,-30,"I like that it gave me stats on other Americans so I could consider where their thoughts and feelings might be coming from","I did not have any challenges, because I know what I believe",6,18,"Female","Caucasian/White,Hispanic/Latino(a)","Freshman","92138","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",3.66666666666667,2.83333333333333,"Pre",21,-20,16,6.85714285714286,14,-8.57142857142857
"231",-11,11,34,-34,50,-31,"How much variation you can put on how much you agree and disagree with something","None",4,18,"Female","Caucasian/White,Asian/Pacific Islander","Freshman","91915","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",3.33333333333333,2.33333333333333,"Pre",32,-46,-50,17.4285714285714,38,23.1428571428571
"232",10,1,20,-10,20,15,"I liked the comparisons between different years.","Figuring out if the topic was morally right or wrong.",9,18,"Male","Caucasian/White","Freshman","91231","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",3.66666666666667,3.33333333333333,"Pre",-10,-30,5,4.57142857142857,32.8571428571429,4.71428571428571
"233",10,35,20,40,-35,37,"Seeing the results across the entire country and being able to compare them to my own thoughts on the matters.","Deciding my own answers for difficult situations in our country.",9,19,"Male","Caucasian/White","Freshman","91351","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",3.83333333333333,3.16666666666667,"Pre",25,40,30,20.7142857142857,26.5714285714286,-0.428571428571429
"234",20,15,10,15,0,20,"Clarity of questions","Moral vs Ethical ",3,18,"Female","Caucasian/White","Freshman","91745","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",3.83333333333333,3,"Pre",30,-20,5,24.2857142857143,14.2857142857143,-2.14285714285714
"235",14,33,31,28,42,-26,"I like that I had a range from 1-100 to give me space to put my answer on a broader catagory because some questions are more intense and have different responses than just 1-10. ","The questions were repetitive in some ways and made me question if I was putting the right answer. ",4,18,"Female","Caucasian/White","Freshman","92531","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.33333333333333,2.5,"Pre",22,-20,-33,14,32,15.8571428571429
"236",-21,33,50,-50,50,27,"That it gave real and current statistics. ","It was repetitive. ",8,18,"Female","Caucasian/White,African-American/Black","Freshman","91866","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",3.33333333333333,3.66666666666667,"Pre",2,50,-47,-8.57142857142857,30.7142857142857,-2.14285714285714
"237",30,-25,41,-45,30,-10,"I feel neutral about the exercise about it","The scroll bars were annoying",3,20,"Female","Caucasian/White","Junior","92445","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.33333333333333,1.83333333333333,"Pre",26,-50,20,14.5714285714286,23,-23.2857142857143
"238",-25,5,50,-50,50,-40,"I liked how I was shown the percentages of people who believed in certain things.","Knowing where to put myself on the -50 to 50 scale",9,19,"Male","Caucasian/White","Freshman","91260","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",3,3.33333333333333,"Pre",10,-50,-40,14.8571428571429,50,27.2857142857143
"239",17,22,33,-35,39,-50,"I liked to see how my views related to the stats from others.","Some of the moral questions got a bit repetitive and a little confusing.",6,18,"Female","Caucasian/White","Freshman","91669","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",4,2.33333333333333,"Pre",34,42,-50,14.4285714285714,30,45.7142857142857
"240",13,15,30,-25,37,17,"I liked that I got to use an entire range and it asked me questions that I have pretty strong opinions about.","Some of them I had no clue how I felt about the question because I had never considered it in that view.",2,18,"Female","Caucasian/White","Freshman","91885","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.16666666666667,2.83333333333333,"Pre",31,-35,-11,18.2857142857143,34,28.2857142857143
"241",-20,30,41,17,50,18,"I liked the variation between questions, some being sliders and some being clicking. It helped keep my focus. I also liked the essays. ","It felt sort of repetitive. I felt like I was answering the same questions over and over.",9,18,"Female","Caucasian/White","Freshman","91451","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",3.66666666666667,2.5,"Pre",35,-30,34,20.7142857142857,32.4285714285714,9.57142857142857
"242",20,16,13,-10,18,17,"It opened my eyes to knew perspectives on the topics.","I only knew the basics on the topics talked about.",5,19,"Female","Caucasian/White","Sophmore","91971","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",3.66666666666667,3,"Pre",20,-20,-15,10.7142857142857,25.2857142857143,15.5714285714286
"243",-38,23,-35,15,48,35,"i liked how they brought facts from 2018 and had us try to guess how 2024 would react","slightly confusing questions ",6,18,"Male","Asian/Pacific Islander","Freshman","91887","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4.33333333333333,2.66666666666667,"Pre",50,31,-29,21,17.8571428571429,4.85714285714286
"244",-50,50,45,-48,-22,33,"i liked how they showed data from 2018 and had us compare to 2024","hard questions",6,18,"Male","Asian/Pacific Islander","Freshman","91887","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",3.33333333333333,3.16666666666667,"Pre",50,50,24,9.42857142857143,8,6.14285714285714
"245",1,20,20,-8,28,-5,"Giving my opinions on thing","Thinking of what the publics opinions on things were",6,18,"Female","Caucasian/White","Freshman","91469","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",3.83333333333333,2.5,"Pre",20,-21,-23,6.42857142857143,1,0.428571428571429
"246",15,0,34,0,27,8,"I appreciate that the essays given, even though biased, are not political nor any more than giving one side of an argument.","The sliders are slightly hard to use, as well as the repetitive questions get slightly annoying.",9,18,"Female","Caucasian/White","Freshman","91412","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",2.83333333333333,2.83333333333333,"Pre",0,20,-50,19.4285714285714,6.28571428571429,16.4285714285714
"247",17,31,39,26,39,34,"I liked that it showed some statistics. ","Really none. ",9,18,"Female","Caucasian/White","Freshman","92692","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4.33333333333333,3,"Pre",33,-31,-21,11.2857142857143,12,-14
"248",-33,30,46,-43,50,-50,"I liked that I was able to put my opinion on some of the most controversial ideas in the U.S. right now.","I had some problems answering the capital punishment exercise because I have very mixed opinions on it.",4,19,"Female","Caucasian/White","Freshman","91403","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4.16666666666667,3.33333333333333,"Pre",38,-23,-50,17.2857142857143,23.8571428571429,29.4285714285714
"249",2,4,-14,1,16,1,"I liked comparing the difference between my opinion verses what I think the population of 2024 would think on all these topics.","Coming up with what I would think the 2024 population would beleive.",6,20,"Male","Caucasian/White","Junior","92695","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",3,3,"Pre",23,1,-15,7.71428571428571,1.28571428571429,6.28571428571429
"250",-37,33,20,17,40,23,"I liked that we gave our original opinions first and then read more about the topics, and then answered the questions again based on the new knowledge.","No challenges.",3,19,"Female","Caucasian/White","Freshman","91722","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",4.66666666666667,1.83333333333333,"Pre",50,-20,5,18.1428571428571,29.4285714285714,26.4285714285714
"251",-4,-15,-18,20,-20,31,"answering questions about AI","death penalty",7,19,"Female","Caucasian/White","Freshman","91936","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",3,2.83333333333333,"Pre",-13,-39,15,1.71428571428571,3.14285714285714,-10.7142857142857
"252",19,27,42,-34,50,-50,"I liked seeing what the stats of the items were.","I think it was a bit repetitive.",6,18,"Female","Caucasian/White","Freshman","91669","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",3.66666666666667,2.83333333333333,"Pre",34,50,-50,29.2857142857143,35.4285714285714,47.5714285714286
"253",2,20,10,-10,10,1,"I liked being able to guess what the statistics were like in 2018 and then getting to see the correct answers after. ","N/A",8,19,"Female","Caucasian/White","Freshman","92413","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4.16666666666667,3.5,"Pre",11,-10,5,-0.571428571428571,6.28571428571429,-1.14285714285714
