StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q146_1,Q146_2,Q146_3,Q146_4,UTIL_1,UTIL_2,UTIL_3,UTIL_4,UTIL_5,UTIL_6,DEON_1,DEON_2,DEON_3,DEON_4,DEON_5,DEON_6,Post_Int_1_10,Post_Int_2_1,Post_Int_3_1,Post_Int_4_1,Q114_1,Q114_2,Q114_3,Q114_4,Q116_10,Q117_1,Q118_1,Q119_1,Q121_1,Q121_2,Q121_3,Q121_4,High_Like_Free_R,High_Hard_Free_R,Pol_High_1,Age_High,Gender_High,Race_High,School_High,Q163_10,Q164_1,Q165_1,Q166_1,Q169_1,Q169_2,Q169_3,Q169_4,Q171_10,Q172_1,Q173_1,Q174_1,Q176_1,Q176_2,Q176_3,Q176_4,Low_Like_Free_R,Low_Hard_Free_R,Pol_Low_1,Age_Low,Gender_Low,Race_Low,School_Low,SILS_1_1,SNS_1_1,SNS_2_1,SNS_3_1,SNS_4_1,SNS_5_1,SNS_6_1,SNS_7_1,SNS_8_1,NZ1_A_5,NZ1_A_6,NZ1_A_17,NZ1_A_24,NZ1_A_25,NZ1_B_5,NZ1_B_6,NZ1_B_17,NZ1_B_24,NZ1_B_25,NZ5_A_5,NZ5_A_6,NZ5_A_17,NZ5_A_24,NZ5_A_25,NZ5_B_5,NZ5_B_6,NZ5_B_17,NZ5_B_24,NZ5_B_25,RNS_1,RNS_2,RNS_3,RNS_4,RNS_5,RNS_6,RNS_7,RNS_8,id
2023-11-10 09:18:41,2023-11-10 09:28:08,0,161.130.189.236,100,567,1,2023-11-10 09:28:09,R_3MaEgI94aZk9Mm1,,,,,38.9361,-92.3056,anonymous,EN,89,84,0,100,4,4,4,4,4,4,2,1,3,3,4,4,88,88,0,100,2,3,4,3,89,89,0,0,81,80,9,100,"I liked that I got to see the U.S population statistics on each question. ",I kept having to rethink my answers.,6,18,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,6,4,3,3,5,4,0.023,0.101,0.223,0.115,0.508,0.251,0.725,0.887,0.952,1,0.176,0.394,0.669,0.803,2.007,1.232,1.831,1.88,5,4.085,,,,,,,,,88832
2023-11-10 09:20:33,2023-11-10 09:28:13,0,161.130.189.242,100,460,1,2023-11-10 09:28:13,R_Tt1SHNTTmdRlnJT,,,,,38.9361,-92.3056,anonymous,EN,86,46,30,95,4,4,4,3,4,4,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,59,56,59,94,4,2,2,1,90,52,49,100,82,47,26,100,"I liked how there was a scale to accurately generate my feelings towards the statement. ","It was hard to describe my opinions, but I did my best. ",9,18,2,"1,3",1,2,4,4,3,3,3,6,1,4,0.054,0.146,0.354,0.33,0.514,0.666,0.807,0.817,0.935,0.932,0.394,0.563,1.014,0.683,1.627,1.486,2.261,2.507,3.451,4.204,,,,,,,,,88242
2023-11-10 09:31:10,2023-11-10 09:42:46,0,161.130.189.228,100,696,1,2023-11-10 09:42:47,R_3oNncXLQfnPG5t2,,,,,38.9361,-92.3056,anonymous,EN,80,100,10,100,4,5,4,4,5,5,2,3,1,1,4,3,81,96,30,100,1,2,5,1,75,91,50,100,80,100,45,100,Seeing how the public's views on these issues correlate with my own.,deciding if death penalty should be implemented. deciding if someone is worthy enough to die is a big responsibility and kind of a scary thought,6,19,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,3,5,5,2,1,5,0.027,0.13,0.251,0.369,0.501,0.603,0.666,0.746,0.828,0.941,0.106,3.521,5,5,5,5,5,5,5,5,,,,,,,,,88707
2023-11-10 12:32:38,2023-11-10 12:40:21,0,161.130.189.227,100,462,1,2023-11-10 12:40:22,R_1N4uVDzEBOBaCIo,,,,,38.9361,-92.3056,anonymous,EN,62,75,11,100,4,4,4,3,5,5,2,3,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,30,81,52,69,5,5,3,1,90,81,12,100,88,91,8,100,"I liked how we got to compare our guesses to the actual answer to the survey ","no challenges ",7,18,2,1,1,4,3,5,6,5,6,5,3,5,0.015,0.086,0.262,0.351,0.49,0.611,0.67,0.721,0.81,0.93,0.042,0.423,0.88,1.401,2.479,2.683,3.246,3.641,4.155,4.141,,,,,,,,,88480
2023-11-10 12:38:06,2023-11-10 12:46:32,0,161.130.190.21,100,506,1,2023-11-10 12:46:33,R_3FRShZZc5Fsh36S,,,,,38.9361,-92.3056,anonymous,EN,41,48,22,94,4,4,3,3,3,4,3,4,3,3,3,4,41,30,18,100,3,1,5,1,84,90,18,100,57,63,8,100,"The information about past results ","Some things were harder to understand ",10,19,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,3,2,2,4,2,3,0.059,0.158,0.206,0.123,0.489,0.6,0.725,0.665,0.875,0.749,0.113,0.197,0.12,0.669,1.324,0.148,0.148,0.239,0.373,0.556,,,,,,,,,88265
2023-11-10 13:32:20,2023-11-10 13:41:12,0,161.130.189.207,100,531,1,2023-11-10 13:41:13,R_9tcaQfun6SSSDsJ,,,,,38.9361,-92.3056,anonymous,EN,100,87,1,100,4,5,4,4,3,4,1,1,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,78,60,11,100,4,3,2,2,80,64,22,100,100,87,2,100,"I enjoyed being able to see what the actual percentages were. ","I think it was hard to determine what everyone else thought about something at a certain time period. ",4,18,2,1,1,5,5,5,4,6,5,4,1,6,0.021,0.093,0.256,0.228,0.506,0.607,0.663,0.81,0.837,0.924,0.085,2.035,2.331,2.183,3.493,1.951,3.93,3.176,4.162,3.944,,,,,,,,,89427
2023-11-10 13:46:20,2023-11-10 14:07:54,0,71.86.134.98,100,1293,1,2023-11-10 14:07:54,R_3fCaHwH9teTtQyf,,,,,38.9361,-92.3056,anonymous,EN,84,50,33,100,5,5,5,4,4,5,2,2,2,2,3,2,50,33,60,97,1,4,3,1,73,88,67,100,80,50,40,100,"I liked learning about how the general American population viewed these issues, especially because I was somewhat surprised at the results.","A challenge I faced was trying to determine how many people agree/disagree with the death penalty. Most of the people that I'm around I think would argue that it's not necessary, but thinking for the entire nation the percentages will differ from my immediate social group. ",8,19,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,5,5,3,4,3,5,0.034,0.118,0.224,0.32,0.476,0.555,0.635,0.706,0.756,0.897,0.028,0.19,1.254,0.908,2.19,2.732,3.211,3.451,3.894,4.296,,,,,,,,,89035
2023-11-10 15:41:18,2023-11-10 15:48:46,0,136.176.124.161,100,447,1,2023-11-10 15:48:46,R_eIPMqaeFSEr57fX,,,,,40.6974,-89.6098,anonymous,EN,92,61,12,100,4,4,4,3,4,4,2,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,50,50,39,50,1,1,3,1,51,51,30,100,86,50,5,100,It was easy,None,,19,2,,1,4,5,5,6,6,4,3,3,4,0.041,0.111,0.252,0.417,0.52,0.544,0.656,0.762,0.787,0.873,0.225,3.303,5,4.993,5,5,5,5,5,5,,,,,,,,,89370
2023-11-10 21:58:20,2023-11-10 22:08:28,0,161.130.168.82,100,607,1,2023-11-10 22:08:29,R_3QK6xjiLiowmhuS,,,,,38.9361,-92.3056,anonymous,EN,80,80,10,100,4,5,5,3,3,4,3,5,3,4,4,3,50,70,20,100,1,1,5,1,79,89,37,100,91,99,7,100,I like that it asked me to predict the percentages then it showed the correct ones.,None,8,18,1,"1,3",1,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,6,6,6,4,4,6,0.003,0.137,0.249,0.38,0.513,0.576,0.661,0.768,0.814,0.927,0.035,0.387,1.261,1.592,1.923,2.782,3.056,3.535,4.035,4.373,,,,,,,,,89502
2023-11-11 16:14:22,2023-11-11 16:23:54,0,174.30.4.248,100,572,1,2023-11-11 16:23:55,R_2XcZ6TrTkeTh6RB,,,,,38.5669,-92.2543,anonymous,EN,100,67,51,100,5,5,5,3,2,4,3,2,3,3,3,2,92,76,54,100,4,2,3,1,97,93,51,100,99,76,50,100,I like the comparison of what I think compared to others,"To think about the problems ",7,18,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,4,6,2,3,1,5,0.27,0.348,0.221,0.4,0.5,0.513,0.842,0.724,0.669,0.976,2.979,3.204,5,3.606,4.662,2.296,3.486,0.901,4.401,2.634,,,,,,,,,89062
2023-11-11 17:04:08,2023-11-11 17:20:59,0,65.116.105.13,100,1010,1,2023-11-11 17:21:00,R_1i59wYCWsm2xqBL,,,,,38.9361,-92.3056,anonymous,EN,90,100,5,100,4,4,5,4,4,5,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,61,50,50,70,5,4,4,2,50,70,35,99,100,100,0,100,"I like that I got to see the results of the 2018 study. ","I had a challenge thinking about what the whole country thought, not just people in my state. ",4,20,2,1,2,5,5,6,6,6,6,6,1,6,0.032,0.139,0.218,0.356,0.528,0.686,0.67,0.792,0.858,0.937,0.169,3.056,5,5,5,2.613,3.444,2.021,2.993,2.746,,,,,,,,,89344
2023-11-12 11:54:50,2023-11-12 12:14:54,0,52.124.38.137,100,1204,1,2023-11-12 12:14:55,R_bHDIojZZCYO2TW9,,,,,38.9361,-92.3056,anonymous,EN,50,0,65,100,3,3,4,4,4,4,1,3,3,4,3,2,60,35,50,95,1,5,3,1,71,65,81,99,50,0,75,100,"It was very clear what I was being asked. I had been expecting more specific events from 2018, so I was a little worried at the beginning that I would not remember much about some of them. However, all of the events were very broad and highly apply to today.",I did not really have any challenges. I am curious however what demographic primarily made up the survey data.,,19,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,3,4,5,4,3,6,0.035,0.139,0.257,0.364,0.501,0.563,0.619,0.781,0.812,0.942,0.005,0.441,1.047,1.054,2.413,1.793,3.047,3.54,4.131,4.554,,,,,,,,,89711
2023-11-03 09:37:50,2023-11-05 17:39:32,0,64.85.195.204,62,205302,0,2023-11-12 17:40:17,R_3kHA0wq7bovhtlm,,,,,,,anonymous,EN,100,62,12,100,4,4,5,3,4,4,1,3,2,3,4,4,100,62,14,100,1,1,1,1,100,100,2,100,100,83,5,100,"I liked how I got to see the actual numbers for the questions, like the percentages.",I was unaware of how different I was from the population,7,19,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,6,6,6,6,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88666
2023-11-12 18:22:03,2023-11-12 18:32:49,0,161.130.189.252,100,645,1,2023-11-12 18:32:49,R_QbkFDM5gEMXwsut,,,,,38.9361,-92.3056,anonymous,EN,71,71,23,100,4,4,4,4,5,5,2,2,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,63,47,37,83,4,2,3,1,73,68,39,100,62,65,30,100,"It allowed me to think about issues I haven't been. ",I had no challenges.,7,18,2,1,1,4,4,5,5,6,5,4,5,6,0.985,0.861,0.739,0.8,0.518,0.623,0.701,0.706,0.939,0.979,0.049,3.014,3.894,4.725,5,2.894,2.197,3.148,4.5,4.218,,,,,,,,,88770
2023-11-12 21:30:47,2023-11-12 21:41:22,0,67.6.90.123,100,634,1,2023-11-12 21:41:23,R_2c6nI8msgdWNzIw,,,,,38.9336,-92.363,anonymous,EN,61,51,57,80,4,5,4,4,3,3,4,2,2,3,4,4,60,40,30,65,1,4,4,1,75,70,70,100,69,60,49,100,the percentages and finding out the facts,"I would say just guessing how everyone else feels ab these topics ",8,18,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,3,3,5,2,4,0.061,0.142,0.252,0.369,0.554,0.555,0.621,0.754,0.748,0.863,0.134,3.556,1.113,0.458,0.845,0.338,0.817,1.521,0.12,0.993,,,,,,,,,88961
2023-11-13 09:56:43,2023-11-13 10:16:15,0,161.130.189.225,100,1171,1,2023-11-13 10:16:15,R_1NeRkknTttnRvF6,,,,,38.9361,-92.3056,anonymous,EN,100,90,51,100,4,4,5,4,4,3,1,2,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,60,56,75,100,2,1,1,1,92,71,20,100,100,85,50,100,It was insightful for me to complete the survey that had me guess what the answers would be for the general american public in 2018.,I am not very involved with politics and am not secured in many of my political opinions. Its hard for me to even figure which side of the spectrum I am on for certain questions that I feel like need context in order to be answered correctly.,5,21,1,1,3,5,5,5,5,5,6,6,1,6,0.015,0.166,0.235,0.362,0.506,0.603,0.62,0.762,0.828,0.949,0,0.775,1.063,1.282,2.894,3.049,3.211,4.479,4.507,4.563,,,,,,,,,88150
2023-11-13 11:13:40,2023-11-13 11:27:24,0,161.130.189.194,100,823,1,2023-11-13 11:27:25,R_2uyzqF5g4cl4yZo,,,,,38.9361,-92.3056,anonymous,EN,83,85,24,100,3,3,4,4,5,5,3,4,2,2,3,4,77,88,19,99,1,2,4,1,70,61,51,100,87,3,13,100,Comparing ethics from different time periods,Really thinking about what I personally think.,8,18,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,4,5,3,5,1,5,0,0.089,0.187,0.406,0.514,0.656,0.673,0.679,0.787,0.907,0.148,3.303,5,5,5,5,5,5,5,5,,,,,,,,,88171
2023-11-13 11:34:23,2023-11-13 11:44:17,0,161.130.189.205,100,593,1,2023-11-13 11:44:17,R_57mRA34xYdKOdFL,,,,,38.9361,-92.3056,anonymous,EN,100,64,50,100,4,5,4,5,5,4,1,2,3,3,2,3,50,91,53,99,3,1,5,1,100,60,39,100,100,62,38,100,I liked that it showed me the actual study results for the 2018 survey and allowed me to show my opinion on the results.,"Trying to assume what the population would agree with as the opinions on these issues are for the most part, very divided.",5,18,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,5,5,4,6,2,5,0.029,0.145,0.218,0.383,0.508,0.554,0.642,0.897,0.86,0.971,0.033,0.455,1.026,0.927,1.441,1.286,2.547,3.167,4.23,4.336,,,,,,,,,89444
2023-11-13 12:10:27,2023-11-13 12:21:17,0,161.130.189.226,100,649,1,2023-11-13 12:21:18,R_1QN3oePD4y8RRJ2,,,,,38.9361,-92.3056,anonymous,EN,100,100,80,100,5,5,4,5,5,5,1,3,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,40,50,70,90,2,1,3,1,75,55,61,100,100,70,52,100,It asked me questions of topics that I was personally interested in.,Thinking about the range of different kinds of people that would believe in each question and where most opinions would lie.,6,18,2,1,1,2,4,2,2,2,4,6,1,5,0.042,0.153,0.236,0.235,0.497,0.611,0.65,0.715,0.731,0.86,0.265,3.146,3.765,3.11,1.413,0.702,0.702,1.505,1.047,0.85,,,,,,,,,88808
2023-11-13 12:22:33,2023-11-13 12:33:32,0,161.130.189.251,100,659,1,2023-11-13 12:33:33,R_3M0zaLJImDFhTRv,,,,,38.9361,-92.3056,anonymous,EN,100,85,25,100,4,4,5,4,4,5,1,3,3,3,4,4,70,50,65,98,1,2,2,1,75,65,65,100,100,80,25,100,"I liked the scales. ","Some questions really made me think and I could see both sides for agree and disagree. ",5,18,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,3,4,5,5,5,4,6,1,6,0.035,0.162,0.244,0.107,0.521,0.63,0.71,0.776,0.859,0.946,0.092,0.366,1.077,0.852,1.852,1.873,2.521,2.704,2.486,4.176,,,,,,,,,88510
2023-11-13 14:41:23,2023-11-13 14:53:42,0,161.130.189.235,100,739,1,2023-11-13 14:53:43,R_3emhCGwZVa1EjAl,,,,,38.9361,-92.3056,anonymous,EN,50,0,0,100,4,4,4,4,4,5,2,3,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,50,0,0,100,3,2,4,1,100,100,52,100,50,0,0,100,I enjoyed seeing the percent of what others thought.,It was hard to think about what my true beliefs are.,11,18,1,1,1,3,5,5,5,5,5,5,5,6,0.041,0.138,0.245,0.303,0.479,0.608,0.731,0.732,0.854,0.955,0.028,1.88,2.465,4.254,4.563,4.486,4.704,4.669,4.761,4.951,,,,,,,,,89045
2023-11-13 15:31:04,2023-11-13 15:45:49,0,161.130.189.194,100,885,1,2023-11-13 15:45:50,R_2zYHK4dTK7I4fm8,,,,,38.9361,-92.3056,anonymous,EN,65,48,85,100,3,4,4,5,5,4,2,3,4,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,81,82,29,100,5,2,1,1,78,80,25,100,63,41,86,100,It gives you a good perspective of the nation's views at different time frames over the same basic issues.,I didn't feel I knew very much about the nation's views during this time because I didn't understand many things to the extent that I do now.,11,19,2,1,1,4,5,4,5,5,4,6,1,6,0.023,0.134,0.232,0.401,0.504,0.576,0.635,0.785,0.863,0.955,0.028,0.232,0.775,0.958,1.162,1.93,2.127,2.894,4.451,4.38,,,,,,,,,88276
2023-11-13 17:08:33,2023-11-13 17:19:19,0,153.33.191.24,100,645,1,2023-11-13 17:19:19,R_22X2Kb5gRo8LWmT,,,,,38.9361,-92.3056,anonymous,EN,92,30,55,100,4,3,4,4,4,3,2,3,2,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,40,52,44,75,5,4,3,1,79,59,36,100,84,27,41,100,Comparing my result of percentages I thought people would say versus what they really said.,None,10,20,2,1,3,3,5,5,5,5,4,2,2,3,0.041,0.103,0.245,0.308,0.51,0.52,0.654,0.741,0.806,0.89,0.042,0.268,1.176,1.387,1.88,1.563,2.676,2.789,3.937,4.613,,,,,,,,,88766
2023-11-13 17:48:29,2023-11-13 18:03:37,0,161.130.190.23,100,908,1,2023-11-13 18:03:38,R_3KT7N7B8C5vmpnW,,,,,38.9361,-92.3056,anonymous,EN,100,71,34,100,3,4,2,4,4,4,1,2,3,4,4,4,48,48,64,84,1,4,4,2,73,82,60,99,100,84,38,100,"The restating of one's personal opinions on the discussed topics in order to verify whether our responses are replicable. ","My mouse refused to click on the slider and kept highlighting the numbers instead. ",7,18,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,3,4,4,4,2,5,0.05,0.129,0.28,0.374,0.515,0.579,0.638,0.774,0.81,0.945,0.034,0.154,0.935,1.196,2.217,1.893,2.886,1.759,3.379,4.506,,,,,,,,,89167
2023-11-13 18:28:26,2023-11-13 18:38:49,0,161.130.189.213,100,623,1,2023-11-13 18:38:50,R_2VNHeUt9qQDVLSe,,,,,38.9361,-92.3056,anonymous,EN,58,58,12,100,3,4,4,4,4,4,1,2,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,75,89,24,95,4,3,4,1,93,94,24,100,92,92,0,100,I liked how it showed you what the people from 5 years ago thought about the issues,i had no challenges,8,18,2,1,1,4,4,4,4,4,3,5,3,5,0.034,0.151,0.211,0.328,0.506,0.563,0.676,0.817,0.765,0.903,0.042,0.458,1.246,1.437,2.317,2.796,3.873,4.183,4.204,4.218,,,,,,,,,88884
2023-11-13 18:32:21,2023-11-13 18:42:06,0,153.33.12.22,100,585,1,2023-11-13 18:42:06,R_33237ZNJ4MVXqnL,,,,,38.9361,-92.3056,anonymous,EN,100,100,10,100,3,4,5,2,4,4,1,1,2,3,4,4,80,60,50,90,4,3,2,1,90,95,70,100,100,100,25,100,gives good insight into what people think,"not really anything, just offering my thoughts",6,19,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,4,4,1,5,4,0.032,0.148,0.255,0.42,0.524,0.6,0.713,0.792,0.908,0.969,0.275,0.514,1.134,1.444,1.979,1.669,1.768,1.754,2.254,2.444,,,,,,,,,89765
2023-11-13 19:02:55,2023-11-13 19:12:58,0,76.3.90.186,100,602,1,2023-11-13 19:12:58,R_1pARUZIaE5tNPAA,,,,,38.9336,-92.363,anonymous,EN,100,100,0,100,3,4,5,1,3,5,1,1,2,3,3,3,75,92,20,61,4,1,5,5,90,95,92,100,100,100,85,100,It was interesting to see the actual data from surveys taken,None,3,21,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,5,4,6,6,6,6,0.016,0.032,0.173,0.264,0.519,0.576,0.702,0.773,0.869,0.953,0.047,0.061,0.808,0.829,2.512,2.547,3.075,3.491,4.117,4.505,,,,,,,,,89325
2023-11-13 18:57:53,2023-11-13 19:32:50,0,161.130.189.205,100,2097,1,2023-11-13 19:32:50,R_0iJyTDTesMp1LWN,,,,,38.9361,-92.3056,anonymous,EN,66,37,44,97,4,4,5,3,4,5,2,2,2,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,61,72,32,1,3,3,1,1,62,63,27,99,59,43,37,100,"I like that we are given the answer as to what the general population thought. ","I realized I may have completed one section wrong because the wording in the question confused me. A scale with word labels as well as numbers is much easier for me to read. ",8,18,2,1,1,5,3,3,1,5,4,5,2,4,0.015,0.146,0.238,0.354,0.503,0.57,0.675,0.779,0.851,0.946,0,0.408,1,1.204,2.803,2.915,3.549,4.035,4.613,4.817,,,,,,,,,89475
2023-11-13 20:33:33,2023-11-13 20:40:43,0,161.130.189.227,100,429,1,2023-11-13 20:40:44,R_2sbzrAamFEQqCO5,,,,,38.9361,-92.3056,anonymous,EN,50,80,50,100,3,4,4,4,4,4,3,2,2,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,77,59,38,100,2,3,1,1,60,80,40,100,40,80,50,100,getting to express my opinon,i wasn't fully informed on some of the topic so my answers may not be valid,8,18,2,1,1,3,3,3,2,6,4,4,1,6,0.015,0.062,0.268,0.338,0.497,0.613,0.728,0.801,0.868,0.942,0,0.106,0.887,1.401,2.141,1.5,3.239,3.282,4.162,4.162,,,,,,,,,88730
2023-11-08 08:41:07,2023-11-14 09:55:31,0,67.237.173.103,100,522863,1,2023-11-14 09:55:32,R_3iQD2B1fZ1gBBEF,,,,,38.9361,-92.3056,anonymous,EN,71,30,71,100,3,4,3,4,2,3,2,3,3,3,4,4,68,44,38,88,1,5,3,1,96,80,89,100,76,59,100,100,How thorough the experiment was.,None really.,10,19,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,6,6,2,6,0.173,0.159,0.249,0.348,0.503,0.58,0.672,0.754,0.8,0.887,0.099,1.014,1.352,1.465,1.88,2.662,2.62,3.056,3.817,4.261,,,,,,,,,88980
2023-11-14 11:56:57,2023-11-14 12:04:09,0,161.130.189.205,100,431,1,2023-11-14 12:04:09,R_1pYf2XZdL118xdG,,,,,38.9361,-92.3056,anonymous,EN,60,100,0,100,3,3,2,4,5,5,3,5,3,3,3,3,50,97,0,0,1,3,5,1,51,99,0,100,60,100,0,100,the different point of views that you asked me to answer in.,"the repetitiveness ",3,18,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,2,6,3,1,1,6,0.023,0.093,0.108,0.354,0.508,0.73,0.977,0.901,0.986,0.98,0.134,4.451,4.056,4.141,3.465,2.092,2.303,2.585,2.634,0.761,,,,,,,,,88967
2023-11-14 13:04:20,2023-11-14 13:18:04,0,161.130.189.249,100,823,1,2023-11-14 13:18:04,R_3il0Vi5szDawiEH,,,,,38.9361,-92.3056,anonymous,EN,90,70,40,100,4,4,4,4,4,4,2,3,4,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,30,60,9,90,1,1,2,2,60,30,19,90,90,70,40,100,I liked finding out the real statistics from 2018.,"I was unsure about the reality of the change in ,mindset between 2018 and 2023.",7,18,2,1,1,4,2,5,6,6,3,3,2,4,0.046,0.152,0.265,0.355,0.515,0.539,0.611,0.704,0.821,0.889,0.021,0.296,0.838,1.401,2.225,2.373,2.683,2.972,3.993,4.366,,,,,,,,,88309
2023-11-14 14:44:19,2023-11-14 15:03:24,0,128.206.178.66,100,1145,1,2023-11-14 15:03:25,R_2OMwXMq8rq5zrAO,,,,,38.9933,-92.3078,anonymous,EN,100,20,60,80,2,4,5,3,2,2,3,4,1,3,2,2,60,50,70,90,4,1,2,1,75,77,70,100,80,50,75,90,I Liked how after i gave my guesses for the percentages you provided me with the numbers so i can compare.,I had some challenges with some of the agree questions as they were very thought provoking.,9,19,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,4,4,6,4,6,6,6,1,5,0.048,0.131,0.272,0.41,0.514,0.721,0.666,0.792,0.797,0.877,0.127,0.254,0.542,1.246,2.739,2.303,2.803,3.218,3.824,4.373,,,,,,,,,88685
2023-11-14 14:53:24,2023-11-14 15:09:59,0,161.130.189.221,100,995,1,2023-11-14 15:10:00,R_3Kq2sSkV3sNURP2,,,,,38.9361,-92.3056,anonymous,EN,100,90,15,100,4,4,5,4,4,4,1,2,1,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,65,35,65,98,5,1,2,2,61,50,57,100,100,80,15,100,"I liked seeing how my beliefs were similar or different to the beliefs of the general 2018 US population. ",I had trouble believing that at least one person didn't think that slavery or human trafficking was 100% a violation of rights.,5,18,1,1,1,2,5,4,4,5,3,6,1,4,0.018,0.121,0.232,0.358,0.505,0.572,0.689,0.794,0.856,0.921,0.013,0.485,1.133,1.408,2.175,3.154,3.26,3.612,4.513,4.542,,,,,,,,,88852
2023-11-13 10:52:51,2023-11-14 15:10:32,0,161.130.190.29,100,101861,1,2023-11-14 15:10:33,R_1r1zEZxfRfUCGYh,,,,,38.9361,-92.3056,anonymous,EN,100,100,25,100,4,4,5,3,5,5,2,2,3,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,73,60,75,85,4,1,3,2,70,65,50,100,100,100,20,100,"I thought it was interesting to see the difference between what I thought and what 'America' thought in 2018. ","I thought differently as to what the general public thought for those prompts, which was initially a hard thing to judge in the first place.",4,19,2,1,1,4,4,4,2,4,4,5,4,5,0.035,0.093,0.18,0.28,0.497,0.403,0.672,0.752,0.81,0.897,0.246,2.859,5,5,5,5,5,5,5,5,,,,,,,,,89786
2023-11-14 17:14:01,2023-11-14 17:25:29,0,161.130.190.29,100,688,1,2023-11-14 17:25:30,R_30crW0eKKfMGEU2,,,,,38.9361,-92.3056,anonymous,EN,80,65,50,100,4,4,5,4,4,4,4,4,3,4,4,3,91,100,52,100,3,3,2,3,71,80,71,100,92,91,36,100,i found it interesting to think about what other people thought of a certain situation.,i did not really have challenges,,19,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,2,2,5,5,1,4,0.048,0.159,0.307,0.242,0.493,0.451,0.777,0.706,0.79,0.818,0.183,1.331,5,5,5,4.993,5,5,5,4.993,,,,,,,,,88783
2023-11-14 20:20:50,2023-11-14 20:27:45,0,161.130.189.206,100,415,1,2023-11-14 20:27:46,R_D6ptlOTvogWJFtv,,,,,38.9361,-92.3056,anonymous,EN,90,100,45,100,4,4,5,2,5,4,2,2,3,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,57,39,58,68,1,5,2,5,66,80,47,100,91,100,45,100,"It made me realize how the world has changed even in 5 years on serious topics such as universal health care, the death penalty, slavery, and greenhouse gas emissions. ","I had no difficulties completing this exercise. ",6,18,2,1,1,5,3,5,2,6,5,4,2,6,0.094,0.142,0.282,0.373,0.47,0.566,0.676,0.734,0.852,0.954,0.197,0.394,1.218,1,3.408,2.183,3.746,3.972,4.38,4.592,,,,,,,,,88565
2023-11-15 11:34:15,2023-11-15 11:38:55,0,65.119.151.123,100,280,1,2023-11-15 11:38:56,R_a4BMXbLgTolOyuR,,,,,39.3379,-91.1947,anonymous,EN,64,75,65,74,4,3,4,3,3,4,4,3,3,4,4,4,78,80,82,85,4,3,4,4,86,82,86,83,81,78,86,87,I like how it has a neither agree or disagree button,Some of the wording was hard to comprehend,10,18,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,5,4,4,5,4,4,0.008,0.12,0.306,0.39,0.532,0.546,0.661,0.827,0.87,0.952,0.049,0.739,1.246,1.824,2.5,2.162,2.662,3.472,4.077,4.592,,,,,,,,,88358
